GEO.id,GEO.id2,GEO.display-label,HC01_VC118,HC02_VC118,HC03_VC118,HC04_VC118
Id,Id2,Geography,Estimate; INCOME AND BENEFITS (IN 2015 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars),Margin of Error; INCOME AND BENEFITS (IN 2015 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars),Percent; INCOME AND BENEFITS (IN 2015 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars),Percent Margin of Error; INCOME AND BENEFITS (IN 2015 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars)
0500000US46063,46063,"Harding County, South Dakota",25087,2837,(X),(X)
0500000US46065,46065,"Hughes County, South Dakota",29642,1562,(X),(X)
0500000US46067,46067,"Hutchinson County, South Dakota",27880,2388,(X),(X)
0500000US46069,46069,"Hyde County, South Dakota",26239,2732,(X),(X)
0500000US46071,46071,"Jackson County, South Dakota",19216,2524,(X),(X)
0500000US46073,46073,"Jerauld County, South Dakota",34277,5655,(X),(X)
0500000US46075,46075,"Jones County, South Dakota",26103,3520,(X),(X)
0500000US46077,46077,"Kingsbury County, South Dakota",29747,1800,(X),(X)
0500000US46079,46079,"Lake County, South Dakota",29610,2143,(X),(X)
0500000US46081,46081,"Lawrence County, South Dakota",27083,1436,(X),(X)
0500000US46083,46083,"Lincoln County, South Dakota",35559,1597,(X),(X)
0500000US46085,46085,"Lyman County, South Dakota",20912,1334,(X),(X)
0500000US46087,46087,"McCook County, South Dakota",30086,2938,(X),(X)
0500000US46089,46089,"McPherson County, South Dakota",22263,2506,(X),(X)
0500000US46091,46091,"Marshall County, South Dakota",25161,2298,(X),(X)
0500000US46093,46093,"Meade County, South Dakota",27123,2457,(X),(X)
0500000US46095,46095,"Mellette County, South Dakota",14123,1431,(X),(X)
0500000US46097,46097,"Miner County, South Dakota",30204,5200,(X),(X)
0500000US46099,46099,"Minnehaha County, South Dakota",27387,516,(X),(X)
0500000US46101,46101,"Moody County, South Dakota",26918,1933,(X),(X)
0500000US46102,46102,"Oglala Lakota County, South Dakota",9150,802,(X),(X)
0500000US46103,46103,"Pennington County, South Dakota",27298,813,(X),(X)
0500000US46105,46105,"Perkins County, South Dakota",27174,2582,(X),(X)
0500000US46107,46107,"Potter County, South Dakota",29158,3040,(X),(X)
0500000US46109,46109,"Roberts County, South Dakota",23010,1314,(X),(X)
0500000US46111,46111,"Sanborn County, South Dakota",29952,2761,(X),(X)
0500000US46115,46115,"Spink County, South Dakota",28165,1613,(X),(X)
0500000US46117,46117,"Stanley County, South Dakota",30597,3769,(X),(X)
0500000US46119,46119,"Sully County, South Dakota",37078,5796,(X),(X)
0500000US46121,46121,"Todd County, South Dakota",11616,931,(X),(X)
0500000US46123,46123,"Tripp County, South Dakota",24560,2324,(X),(X)
0500000US46125,46125,"Turner County, South Dakota",26958,1191,(X),(X)
0500000US46127,46127,"Union County, South Dakota",36730,2765,(X),(X)
0500000US46129,46129,"Walworth County, South Dakota",25553,2084,(X),(X)
0500000US46135,46135,"Yankton County, South Dakota",27044,1607,(X),(X)
0500000US46137,46137,"Ziebach County, South Dakota",12877,906,(X),(X)
0500000US47001,47001,"Anderson County, Tennessee",25590,1179,(X),(X)
0500000US47003,47003,"Bedford County, Tennessee",20390,1080,(X),(X)
0500000US47005,47005,"Benton County, Tennessee",19285,1055,(X),(X)
0500000US47007,47007,"Bledsoe County, Tennessee",18061,1678,(X),(X)
0500000US47009,47009,"Blount County, Tennessee",25916,786,(X),(X)
0500000US47011,47011,"Bradley County, Tennessee",23336,1218,(X),(X)
0500000US47013,47013,"Campbell County, Tennessee",18117,738,(X),(X)
0500000US47015,47015,"Cannon County, Tennessee",21897,2842,(X),(X)
0500000US47017,47017,"Carroll County, Tennessee",19086,1123,(X),(X)
0500000US47019,47019,"Carter County, Tennessee",19166,859,(X),(X)
0500000US47021,47021,"Cheatham County, Tennessee",23922,917,(X),(X)
0500000US47023,47023,"Chester County, Tennessee",19440,1531,(X),(X)
0500000US47025,47025,"Claiborne County, Tennessee",18817,825,(X),(X)
0500000US47027,47027,"Clay County, Tennessee",16881,1684,(X),(X)
0500000US47029,47029,"Cocke County, Tennessee",18691,1321,(X),(X)
0500000US47031,47031,"Coffee County, Tennessee",21680,903,(X),(X)
0500000US47033,47033,"Crockett County, Tennessee",19178,1282,(X),(X)
0500000US47035,47035,"Cumberland County, Tennessee",21770,769,(X),(X)
0500000US47037,47037,"Davidson County, Tennessee",29589,372,(X),(X)
0500000US47039,47039,"Decatur County, Tennessee",23715,2429,(X),(X)
0500000US47041,47041,"DeKalb County, Tennessee",25573,3223,(X),(X)
0500000US47043,47043,"Dickson County, Tennessee",22369,1096,(X),(X)
0500000US47045,47045,"Dyer County, Tennessee",23044,1620,(X),(X)
0500000US47047,47047,"Fayette County, Tennessee",29431,1410,(X),(X)
0500000US47049,47049,"Fentress County, Tennessee",16539,1319,(X),(X)
0500000US47051,47051,"Franklin County, Tennessee",22889,1205,(X),(X)
0500000US47053,47053,"Gibson County, Tennessee",20704,916,(X),(X)
0500000US47055,47055,"Giles County, Tennessee",20765,989,(X),(X)
0500000US47057,47057,"Grainger County, Tennessee",18974,1059,(X),(X)
0500000US47059,47059,"Greene County, Tennessee",20398,810,(X),(X)
0500000US47061,47061,"Grundy County, Tennessee",16356,1284,(X),(X)
0500000US47063,47063,"Hamblen County, Tennessee",20246,791,(X),(X)
0500000US47065,47065,"Hamilton County, Tennessee",27518,443,(X),(X)
0500000US47067,47067,"Hancock County, Tennessee",15169,1209,(X),(X)
0500000US47069,47069,"Hardeman County, Tennessee",15671,909,(X),(X)
0500000US47071,47071,"Hardin County, Tennessee",20740,1719,(X),(X)
0500000US47073,47073,"Hawkins County, Tennessee",20338,842,(X),(X)
0500000US47075,47075,"Haywood County, Tennessee",19027,1525,(X),(X)
0500000US47077,47077,"Henderson County, Tennessee",19269,991,(X),(X)
0500000US47079,47079,"Henry County, Tennessee",22207,1179,(X),(X)
0500000US47081,47081,"Hickman County, Tennessee",17957,1023,(X),(X)
0500000US47083,47083,"Houston County, Tennessee",18234,1118,(X),(X)
0500000US47085,47085,"Humphreys County, Tennessee",22329,1367,(X),(X)
0500000US47087,47087,"Jackson County, Tennessee",17788,1964,(X),(X)
0500000US47089,47089,"Jefferson County, Tennessee",22383,1021,(X),(X)
0500000US47091,47091,"Johnson County, Tennessee",16916,1285,(X),(X)
0500000US47093,47093,"Knox County, Tennessee",28337,394,(X),(X)
0500000US47095,47095,"Lake County, Tennessee",12810,1326,(X),(X)
0500000US47097,47097,"Lauderdale County, Tennessee",15769,867,(X),(X)
0500000US47099,47099,"Lawrence County, Tennessee",19214,869,(X),(X)
0500000US47101,47101,"Lewis County, Tennessee",18236,1116,(X),(X)
0500000US47103,47103,"Lincoln County, Tennessee",21655,1229,(X),(X)
0500000US47105,47105,"Loudon County, Tennessee",27466,1468,(X),(X)
0500000US47107,47107,"McMinn County, Tennessee",20215,1194,(X),(X)
0500000US47109,47109,"McNairy County, Tennessee",17751,1062,(X),(X)
0500000US47111,47111,"Macon County, Tennessee",17882,1032,(X),(X)
0500000US47113,47113,"Madison County, Tennessee",23467,780,(X),(X)
0500000US47115,47115,"Marion County, Tennessee",21784,1111,(X),(X)
0500000US47117,47117,"Marshall County, Tennessee",21962,1108,(X),(X)
0500000US47119,47119,"Maury County, Tennessee",24155,1123,(X),(X)
0500000US47121,47121,"Meigs County, Tennessee",19212,1270,(X),(X)
0500000US47123,47123,"Monroe County, Tennessee",19351,926,(X),(X)
0500000US47125,47125,"Montgomery County, Tennessee",22916,516,(X),(X)
0500000US47127,47127,"Moore County, Tennessee",28841,4556,(X),(X)
0500000US47129,47129,"Morgan County, Tennessee",17646,1200,(X),(X)
0500000US47131,47131,"Obion County, Tennessee",21829,1103,(X),(X)
0500000US47133,47133,"Overton County, Tennessee",19244,1220,(X),(X)
0500000US47135,47135,"Perry County, Tennessee",18340,3361,(X),(X)
0500000US47137,47137,"Pickett County, Tennessee",20526,1973,(X),(X)
0500000US47139,47139,"Polk County, Tennessee",21404,1500,(X),(X)
0500000US47141,47141,"Putnam County, Tennessee",21835,1968,(X),(X)
0500000US47143,47143,"Rhea County, Tennessee",19927,1099,(X),(X)
0500000US47145,47145,"Roane County, Tennessee",23287,798,(X),(X)
0500000US47147,47147,"Robertson County, Tennessee",24340,824,(X),(X)
0500000US47149,47149,"Rutherford County, Tennessee",25663,422,(X),(X)
0500000US47151,47151,"Scott County, Tennessee",18709,3206,(X),(X)
0500000US47153,47153,"Sequatchie County, Tennessee",21818,1632,(X),(X)
0500000US47155,47155,"Sevier County, Tennessee",22483,1061,(X),(X)
0500000US47157,47157,"Shelby County, Tennessee",26285,285,(X),(X)
0500000US47159,47159,"Smith County, Tennessee",22854,1795,(X),(X)
0500000US47161,47161,"Stewart County, Tennessee",21475,1613,(X),(X)
0500000US47163,47163,"Sullivan County, Tennessee",24544,557,(X),(X)
0500000US47165,47165,"Sumner County, Tennessee",28883,891,(X),(X)
0500000US47167,47167,"Tipton County, Tennessee",23572,868,(X),(X)
0500000US47169,47169,"Trousdale County, Tennessee",20937,2428,(X),(X)
0500000US47171,47171,"Unicoi County, Tennessee",20187,2120,(X),(X)
0500000US47173,47173,"Union County, Tennessee",18654,1171,(X),(X)
0500000US47175,47175,"Van Buren County, Tennessee",20351,1765,(X),(X)
0500000US47177,47177,"Warren County, Tennessee",20534,1089,(X),(X)
0500000US47179,47179,"Washington County, Tennessee",26176,1011,(X),(X)
0500000US47181,47181,"Wayne County, Tennessee",16333,995,(X),(X)
0500000US47183,47183,"Weakley County, Tennessee",19694,758,(X),(X)
0500000US47185,47185,"White County, Tennessee",17451,1010,(X),(X)
0500000US47187,47187,"Williamson County, Tennessee",44671,847,(X),(X)
0500000US47189,47189,"Wilson County, Tennessee",28994,735,(X),(X)
0500000US48001,48001,"Anderson County, Texas",17876,985,(X),(X)
0500000US48003,48003,"Andrews County, Texas",29423,2327,(X),(X)
0500000US48005,48005,"Angelina County, Texas",21688,1161,(X),(X)
0500000US48007,48007,"Aransas County, Texas",28472,2723,(X),(X)
0500000US48009,48009,"Archer County, Texas",29380,2233,(X),(X)
0500000US48011,48011,"Armstrong County, Texas",28669,2241,(X),(X)
0500000US48013,48013,"Atascosa County, Texas",22493,1286,(X),(X)
0500000US48015,48015,"Austin County, Texas",27658,1662,(X),(X)
0500000US48017,48017,"Bailey County, Texas",17007,2385,(X),(X)
0500000US48019,48019,"Bandera County, Texas",26663,1590,(X),(X)
0500000US48021,48021,"Bastrop County, Texas",24812,1360,(X),(X)
0500000US48023,48023,"Baylor County, Texas",32907,9699,(X),(X)
0500000US48025,48025,"Bee County, Texas",17209,1280,(X),(X)
0500000US48027,48027,"Bell County, Texas",23535,610,(X),(X)
0500000US48029,48029,"Bexar County, Texas",24735,199,(X),(X)
0500000US48031,48031,"Blanco County, Texas",29148,2461,(X),(X)
0500000US48033,48033,"Borden County, Texas",44591,15266,(X),(X)
0500000US48035,48035,"Bosque County, Texas",24658,1932,(X),(X)
0500000US48037,48037,"Bowie County, Texas",22685,929,(X),(X)
0500000US48039,48039,"Brazoria County, Texas",30634,683,(X),(X)
0500000US48041,48041,"Brazos County, Texas",22648,547,(X),(X)
0500000US48043,48043,"Brewster County, Texas",27265,3748,(X),(X)
0500000US48045,48045,"Briscoe County, Texas",22323,2637,(X),(X)
0500000US48047,48047,"Brooks County, Texas",13179,1824,(X),(X)
0500000US48049,48049,"Brown County, Texas",21916,1126,(X),(X)
0500000US48051,48051,"Burleson County, Texas",24894,1559,(X),(X)
0500000US48053,48053,"Burnet County, Texas",26578,1593,(X),(X)
0500000US48055,48055,"Caldwell County, Texas",20667,975,(X),(X)
0500000US48057,48057,"Calhoun County, Texas",24372,1385,(X),(X)
0500000US48059,48059,"Callahan County, Texas",22387,1789,(X),(X)
0500000US48061,48061,"Cameron County, Texas",15105,320,(X),(X)
0500000US48063,48063,"Camp County, Texas",19738,1833,(X),(X)
0500000US48065,48065,"Carson County, Texas",28400,2139,(X),(X)
0500000US48067,48067,"Cass County, Texas",20991,916,(X),(X)
0500000US48069,48069,"Castro County, Texas",21068,4374,(X),(X)
0500000US48071,48071,"Chambers County, Texas",30572,2236,(X),(X)
0500000US48073,48073,"Cherokee County, Texas",19420,917,(X),(X)
0500000US48075,48075,"Childress County, Texas",19861,2691,(X),(X)
0500000US48077,48077,"Clay County, Texas",26339,1986,(X),(X)
0500000US48079,48079,"Cochran County, Texas",18968,2192,(X),(X)
0500000US48081,48081,"Coke County, Texas",29355,6330,(X),(X)
0500000US48083,48083,"Coleman County, Texas",20085,1778,(X),(X)
0500000US48085,48085,"Collin County, Texas",38883,427,(X),(X)
0500000US48087,48087,"Collingsworth County, Texas",20269,1858,(X),(X)
0500000US48089,48089,"Colorado County, Texas",25578,2021,(X),(X)
0500000US48091,48091,"Comal County, Texas",32838,990,(X),(X)
0500000US48093,48093,"Comanche County, Texas",19743,979,(X),(X)
0500000US48095,48095,"Concho County, Texas",15820,1589,(X),(X)
0500000US48097,48097,"Cooke County, Texas",26742,1252,(X),(X)
0500000US48099,48099,"Coryell County, Texas",19760,716,(X),(X)
0500000US48101,48101,"Cottle County, Texas",18926,2304,(X),(X)
0500000US48103,48103,"Crane County, Texas",23808,2497,(X),(X)
0500000US48105,48105,"Crockett County, Texas",26675,3494,(X),(X)
0500000US48107,48107,"Crosby County, Texas",18692,1615,(X),(X)
0500000US48109,48109,"Culberson County, Texas",17340,3140,(X),(X)
0500000US48111,48111,"Dallam County, Texas",19997,1306,(X),(X)
0500000US48113,48113,"Dallas County, Texas",27605,246,(X),(X)
0500000US48115,48115,"Dawson County, Texas",19889,1896,(X),(X)
0500000US48117,48117,"Deaf Smith County, Texas",18846,922,(X),(X)
0500000US48119,48119,"Delta County, Texas",20704,1701,(X),(X)
0500000US48121,48121,"Denton County, Texas",34914,368,(X),(X)
0500000US48123,48123,"DeWitt County, Texas",28418,2665,(X),(X)
0500000US48125,48125,"Dickens County, Texas",20659,2919,(X),(X)
0500000US48127,48127,"Dimmit County, Texas",21174,3402,(X),(X)
0500000US48129,48129,"Donley County, Texas",20204,1468,(X),(X)
0500000US48131,48131,"Duval County, Texas",20752,2417,(X),(X)
0500000US48133,48133,"Eastland County, Texas",22135,3222,(X),(X)
0500000US48135,48135,"Ector County, Texas",26135,730,(X),(X)
0500000US48137,48137,"Edwards County, Texas",27893,9683,(X),(X)
0500000US48139,48139,"Ellis County, Texas",26357,547,(X),(X)
0500000US48141,48141,"El Paso County, Texas",18880,258,(X),(X)
0500000US48143,48143,"Erath County, Texas",21903,1379,(X),(X)
0500000US48145,48145,"Falls County, Texas",16739,844,(X),(X)
0500000US48147,48147,"Fannin County, Texas",20545,696,(X),(X)
0500000US48149,48149,"Fayette County, Texas",28458,2111,(X),(X)
0500000US48151,48151,"Fisher County, Texas",26855,3978,(X),(X)
0500000US48153,48153,"Floyd County, Texas",22195,2095,(X),(X)
0500000US48155,48155,"Foard County, Texas",22871,3715,(X),(X)
0500000US48157,48157,"Fort Bend County, Texas",35962,560,(X),(X)
0500000US48159,48159,"Franklin County, Texas",26653,4396,(X),(X)
0500000US48161,48161,"Freestone County, Texas",24087,1662,(X),(X)
0500000US48163,48163,"Frio County, Texas",17017,2628,(X),(X)
0500000US48165,48165,"Gaines County, Texas",22744,2576,(X),(X)
0500000US48167,48167,"Galveston County, Texas",31585,554,(X),(X)
0500000US48169,48169,"Garza County, Texas",18125,8610,(X),(X)
0500000US48171,48171,"Gillespie County, Texas",30859,1798,(X),(X)
0500000US48173,48173,"Glasscock County, Texas",35054,6846,(X),(X)
0500000US48175,48175,"Goliad County, Texas",29513,3235,(X),(X)
0500000US48177,48177,"Gonzales County, Texas",21185,1155,(X),(X)
0500000US48179,48179,"Gray County, Texas",21555,1015,(X),(X)
0500000US48181,48181,"Grayson County, Texas",25033,640,(X),(X)
0500000US48183,48183,"Gregg County, Texas",24364,706,(X),(X)
0500000US48185,48185,"Grimes County, Texas",20891,1541,(X),(X)
0500000US48187,48187,"Guadalupe County, Texas",26928,545,(X),(X)
0500000US48189,48189,"Hale County, Texas",17910,1108,(X),(X)
0500000US48191,48191,"Hall County, Texas",17378,2513,(X),(X)
0500000US48193,48193,"Hamilton County, Texas",24518,3148,(X),(X)
0500000US48195,48195,"Hansford County, Texas",22867,2058,(X),(X)
0500000US48197,48197,"Hardeman County, Texas",20374,1903,(X),(X)
0500000US48199,48199,"Hardin County, Texas",26844,1120,(X),(X)
0500000US48201,48201,"Harris County, Texas",29047,174,(X),(X)
0500000US48203,48203,"Harrison County, Texas",24114,1403,(X),(X)
0500000US48205,48205,"Hartley County, Texas",21740,2340,(X),(X)
0500000US48207,48207,"Haskell County, Texas",22140,2299,(X),(X)
0500000US48209,48209,"Hays County, Texas",27398,587,(X),(X)
0500000US48211,48211,"Hemphill County, Texas",30082,4159,(X),(X)
0500000US48213,48213,"Henderson County, Texas",22613,896,(X),(X)
0500000US48215,48215,"Hidalgo County, Texas",14689,224,(X),(X)
0500000US48217,48217,"Hill County, Texas",21281,929,(X),(X)
0500000US48219,48219,"Hockley County, Texas",22609,1071,(X),(X)
0500000US48221,48221,"Hood County, Texas",30478,1514,(X),(X)
0500000US48223,48223,"Hopkins County, Texas",22453,1164,(X),(X)
0500000US48225,48225,"Houston County, Texas",17570,986,(X),(X)
0500000US48227,48227,"Howard County, Texas",22049,1248,(X),(X)
0500000US48229,48229,"Hudspeth County, Texas",15990,2746,(X),(X)
0500000US48231,48231,"Hunt County, Texas",21888,566,(X),(X)
0500000US48233,48233,"Hutchinson County, Texas",24875,1140,(X),(X)
0500000US48235,48235,"Irion County, Texas",30963,4352,(X),(X)
0500000US48237,48237,"Jack County, Texas",23573,1998,(X),(X)
0500000US48239,48239,"Jackson County, Texas",25687,1994,(X),(X)
0500000US48241,48241,"Jasper County, Texas",20121,917,(X),(X)
0500000US48243,48243,"Jeff Davis County, Texas",26693,3817,(X),(X)
0500000US48245,48245,"Jefferson County, Texas",24154,585,(X),(X)
0500000US48247,48247,"Jim Hogg County, Texas",17122,2069,(X),(X)
0500000US48249,48249,"Jim Wells County, Texas",21798,1756,(X),(X)
0500000US48251,48251,"Johnson County, Texas",25310,696,(X),(X)
0500000US48253,48253,"Jones County, Texas",15006,7403,(X),(X)
0500000US48255,48255,"Karnes County, Texas",25868,2629,(X),(X)
0500000US48257,48257,"Kaufman County, Texas",24944,930,(X),(X)
0500000US48259,48259,"Kendall County, Texas",36126,1994,(X),(X)
0500000US48261,48261,"Kenedy County, Texas",14251,3914,(X),(X)
0500000US48263,48263,"Kent County, Texas",27962,4474,(X),(X)
0500000US48265,48265,"Kerr County, Texas",26265,1462,(X),(X)
0500000US48267,48267,"Kimble County, Texas",26749,5548,(X),(X)
0500000US48269,48269,"King County, Texas",30269,7395,(X),(X)
0500000US48271,48271,"Kinney County, Texas",17299,2311,(X),(X)
0500000US48273,48273,"Kleberg County, Texas",18722,1309,(X),(X)
0500000US48275,48275,"Knox County, Texas",20124,1514,(X),(X)
0500000US48277,48277,"Lamar County, Texas",22344,980,(X),(X)
0500000US48279,48279,"Lamb County, Texas",20863,1221,(X),(X)
0500000US48281,48281,"Lampasas County, Texas",23772,1189,(X),(X)
0500000US48283,48283,"La Salle County, Texas",22127,7153,(X),(X)
0500000US48285,48285,"Lavaca County, Texas",27288,1457,(X),(X)
0500000US48287,48287,"Lee County, Texas",25006,1784,(X),(X)
0500000US48289,48289,"Leon County, Texas",27535,3329,(X),(X)
0500000US48291,48291,"Liberty County, Texas",21194,944,(X),(X)
0500000US48293,48293,"Limestone County, Texas",20430,1145,(X),(X)
0500000US48295,48295,"Lipscomb County, Texas",30237,2502,(X),(X)
0500000US48297,48297,"Live Oak County, Texas",21231,2559,(X),(X)
0500000US48299,48299,"Llano County, Texas",36279,3570,(X),(X)
0500000US48301,48301,"Loving County, Texas",25877,6544,(X),(X)
0500000US48303,48303,"Lubbock County, Texas",24510,431,(X),(X)
0500000US48305,48305,"Lynn County, Texas",23341,2239,(X),(X)
0500000US48307,48307,"McCulloch County, Texas",22194,1988,(X),(X)
0500000US48309,48309,"McLennan County, Texas",22221,507,(X),(X)
0500000US48311,48311,"McMullen County, Texas",27608,8792,(X),(X)
0500000US48313,48313,"Madison County, Texas",15894,2005,(X),(X)
0500000US48315,48315,"Marion County, Texas",22755,2147,(X),(X)
0500000US48317,48317,"Martin County, Texas",26130,3258,(X),(X)
0500000US48319,48319,"Mason County, Texas",25585,2613,(X),(X)
0500000US48321,48321,"Matagorda County, Texas",21693,1100,(X),(X)
0500000US48323,48323,"Maverick County, Texas",15249,746,(X),(X)
0500000US48325,48325,"Medina County, Texas",23830,1375,(X),(X)
0500000US48327,48327,"Menard County, Texas",22016,5782,(X),(X)
0500000US48329,48329,"Midland County, Texas",35537,1241,(X),(X)
0500000US48331,48331,"Milam County, Texas",22130,1355,(X),(X)
0500000US48333,48333,"Mills County, Texas",22804,2768,(X),(X)
0500000US48335,48335,"Mitchell County, Texas",18764,1852,(X),(X)
0500000US48337,48337,"Montague County, Texas",25846,1584,(X),(X)
0500000US48339,48339,"Montgomery County, Texas",34215,709,(X),(X)
0500000US48341,48341,"Moore County, Texas",19495,834,(X),(X)
0500000US48343,48343,"Morris County, Texas",20900,2134,(X),(X)
0500000US48345,48345,"Motley County, Texas",20322,2815,(X),(X)
0500000US48347,48347,"Nacogdoches County, Texas",21113,903,(X),(X)
0500000US48349,48349,"Navarro County, Texas",20697,692,(X),(X)
0500000US48351,48351,"Newton County, Texas",20428,1716,(X),(X)
0500000US48353,48353,"Nolan County, Texas",20444,1089,(X),(X)
0500000US48355,48355,"Nueces County, Texas",25176,488,(X),(X)
0500000US48357,48357,"Ochiltree County, Texas",25995,2161,(X),(X)
0500000US48359,48359,"Oldham County, Texas",23452,6306,(X),(X)
0500000US48361,48361,"Orange County, Texas",25489,1029,(X),(X)
0500000US48363,48363,"Palo Pinto County, Texas",23013,1312,(X),(X)
0500000US48365,48365,"Panola County, Texas",25693,1547,(X),(X)
0500000US48367,48367,"Parker County, Texas",31923,893,(X),(X)
0500000US48369,48369,"Parmer County, Texas",20381,1374,(X),(X)
0500000US48371,48371,"Pecos County, Texas",19772,1208,(X),(X)
0500000US48373,48373,"Polk County, Texas",21010,1519,(X),(X)
0500000US48375,48375,"Potter County, Texas",20283,748,(X),(X)
0500000US48377,48377,"Presidio County, Texas",16507,1715,(X),(X)
0500000US48379,48379,"Rains County, Texas",23443,1283,(X),(X)
0500000US48381,48381,"Randall County, Texas",30480,851,(X),(X)
0500000US48383,48383,"Reagan County, Texas",25238,2525,(X),(X)
0500000US48385,48385,"Real County, Texas",19549,2586,(X),(X)
0500000US48387,48387,"Red River County, Texas",19482,1501,(X),(X)
0500000US48389,48389,"Reeves County, Texas",17893,2014,(X),(X)
0500000US48391,48391,"Refugio County, Texas",24902,2309,(X),(X)
0500000US48393,48393,"Roberts County, Texas",31314,4211,(X),(X)
0500000US48395,48395,"Robertson County, Texas",21781,1582,(X),(X)
0500000US48397,48397,"Rockwall County, Texas",36163,1254,(X),(X)
0500000US48399,48399,"Runnels County, Texas",21803,1845,(X),(X)
0500000US48401,48401,"Rusk County, Texas",22272,1038,(X),(X)
0500000US48403,48403,"Sabine County, Texas",19511,2113,(X),(X)
0500000US48405,48405,"San Augustine County, Texas",19213,3825,(X),(X)
0500000US48407,48407,"San Jacinto County, Texas",22363,1946,(X),(X)
0500000US48409,48409,"San Patricio County, Texas",24211,1174,(X),(X)
0500000US48411,48411,"San Saba County, Texas",19743,2517,(X),(X)
0500000US48413,48413,"Schleicher County, Texas",25199,3107,(X),(X)
0500000US48415,48415,"Scurry County, Texas",24584,1649,(X),(X)
0500000US48417,48417,"Shackelford County, Texas",23826,2169,(X),(X)
0500000US48419,48419,"Shelby County, Texas",20753,1394,(X),(X)
0500000US48421,48421,"Sherman County, Texas",22436,2024,(X),(X)
0500000US48423,48423,"Smith County, Texas",24964,549,(X),(X)
0500000US48425,48425,"Somervell County, Texas",26946,2473,(X),(X)
0500000US48427,48427,"Starr County, Texas",12483,959,(X),(X)
0500000US48429,48429,"Stephens County, Texas",22241,1851,(X),(X)
0500000US48431,48431,"Sterling County, Texas",21386,3906,(X),(X)
0500000US48433,48433,"Stonewall County, Texas",22416,4015,(X),(X)
0500000US48435,48435,"Sutton County, Texas",25650,2686,(X),(X)
0500000US48437,48437,"Swisher County, Texas",18437,2146,(X),(X)
0500000US48439,48439,"Tarrant County, Texas",29058,254,(X),(X)
0500000US48441,48441,"Taylor County, Texas",23896,744,(X),(X)
0500000US48443,48443,"Terrell County, Texas",27062,3927,(X),(X)
0500000US48445,48445,"Terry County, Texas",21705,4416,(X),(X)
0500000US48447,48447,"Throckmorton County, Texas",28305,4555,(X),(X)
0500000US48449,48449,"Titus County, Texas",19472,1192,(X),(X)
0500000US48451,48451,"Tom Green County, Texas",25274,1049,(X),(X)
0500000US48453,48453,"Travis County, Texas",35168,316,(X),(X)
0500000US48455,48455,"Trinity County, Texas",19766,1409,(X),(X)
0500000US48457,48457,"Tyler County, Texas",20242,1174,(X),(X)
0500000US48459,48459,"Upshur County, Texas",22692,1185,(X),(X)
0500000US48461,48461,"Upton County, Texas",22751,2527,(X),(X)
0500000US48463,48463,"Uvalde County, Texas",18135,1063,(X),(X)
0500000US48465,48465,"Val Verde County, Texas",18632,1000,(X),(X)
0500000US48467,48467,"Van Zandt County, Texas",23257,1221,(X),(X)
0500000US48469,48469,"Victoria County, Texas",25987,897,(X),(X)
0500000US48471,48471,"Walker County, Texas",16135,1089,(X),(X)
0500000US48473,48473,"Waller County, Texas",22849,1144,(X),(X)
0500000US48475,48475,"Ward County, Texas",24234,1508,(X),(X)
0500000US48477,48477,"Washington County, Texas",25057,1901,(X),(X)
0500000US48479,48479,"Webb County, Texas",15096,390,(X),(X)
0500000US48481,48481,"Wharton County, Texas",21581,834,(X),(X)
0500000US48483,48483,"Wheeler County, Texas",26184,1837,(X),(X)
0500000US48485,48485,"Wichita County, Texas",22861,666,(X),(X)
0500000US48487,48487,"Wilbarger County, Texas",20752,1473,(X),(X)
0500000US48489,48489,"Willacy County, Texas",11413,842,(X),(X)
0500000US48491,48491,"Williamson County, Texas",31876,403,(X),(X)
0500000US48493,48493,"Wilson County, Texas",28887,1377,(X),(X)
0500000US48495,48495,"Winkler County, Texas",22656,1756,(X),(X)
0500000US48497,48497,"Wise County, Texas",27208,1556,(X),(X)
0500000US48499,48499,"Wood County, Texas",24561,1544,(X),(X)
0500000US48501,48501,"Yoakum County, Texas",23125,2118,(X),(X)
0500000US48503,48503,"Young County, Texas",25524,2322,(X),(X)
0500000US48505,48505,"Zapata County, Texas",16619,1748,(X),(X)
0500000US48507,48507,"Zavala County, Texas",13813,1466,(X),(X)
0500000US49001,49001,"Beaver County, Utah",21405,1632,(X),(X)
0500000US49003,49003,"Box Elder County, Utah",21748,696,(X),(X)
0500000US49005,49005,"Cache County, Utah",20223,464,(X),(X)
0500000US49007,49007,"Carbon County, Utah",21287,901,(X),(X)
0500000US49009,49009,"Daggett County, Utah",22149,4614,(X),(X)
0500000US49011,49011,"Davis County, Utah",26411,468,(X),(X)
0500000US49013,49013,"Duchesne County, Utah",23576,794,(X),(X)
0500000US49015,49015,"Emery County, Utah",19717,961,(X),(X)
0500000US49017,49017,"Garfield County, Utah",19971,1882,(X),(X)
0500000US49019,49019,"Grand County, Utah",22635,2155,(X),(X)
0500000US49021,49021,"Iron County, Utah",18995,989,(X),(X)
0500000US49023,49023,"Juab County, Utah",18447,999,(X),(X)
0500000US49025,49025,"Kane County, Utah",24729,2169,(X),(X)
0500000US49027,49027,"Millard County, Utah",20602,794,(X),(X)
